age,co2
15000,243.05608529479514
14900,243.03163173757125
14800,243.00717818034735
14700,243.0950022185979
14600,243.46343446546746
14500,243.83186671233702
14400,244.20029895920658
14300,244.56873120607614
14200,244.9371634529457
14100,245.30559569981526
14000,245.6889295209893
13900,246.17067885212376
13800,246.65242818325822
13700,247.1341775143927
13600,247.61592684552716
13500,247.6860410075674
13400,247.28863502792487
13300,246.8912290482823
13200,246.49382306863976
13100,246.0964170889972
13000,245.69901110935467
12900,245.3016051297121
12800,244.90419915006956
12700,244.29548435006868
12600,243.5695765121154
12500,242.8436686741621
12400,242.11776083620882
12300,241.3918529982555
12200,240.66594516030221
12100,240.00303502379296
12000,239.62489258161142
11900,239.24675013942988
11800,238.86860769724834
11700,238.49046525506682
11600,238.11232281288528
11500,237.73418037070374
11400,237.3560379285222
11300,237.24070661377561
11200,237.9045007148795
11100,238.5682948159834
11000,239.23208891708728
10900,239.8958830181912
10800,240.5596771192951
10700,241.2796875699563
10600,242.01266250979677
10500,242.74563744963723
10400,243.4786123894777
10300,244.21158732931815
10200,244.9445622691586
10100,245.67753720899907
10000,246.41051214883956
9900,247.14348708868002
9800,245.3160071284058
9700,239.20197338630499
9600,239.74981821512495
9500,240.2976630439449
9400,240.84550787276487
9300,241.39335270158483
9200,241.94119753040476
9100,242.63967326488512
9000,243.82701634236003
8900,245.01435941983496
8800,246.20170249730987
8700,247.38904557478477
8600,248.5763886522597
8500,250.29037231872138
8400,252.11335928034694
8300,253.9363462419725
8200,255.75933320359806
8100,257.5722729856966
8000,251.50104746094257
7900,245.42982193618855
7800,242.43085807150584
7700,244.66903240310543
7600,243.92879679865712
7500,243.1885611942088
7400,242.4483255897605
7300,241.70808998531217
7200,240.96785438086386
7100,240.29840425531913
7000,240.02442030831952
6900,239.7504363613199
6800,239.47645241432028
6700,239.20246846732067
6600,238.92848452032106
6500,238.65450057332143
6400,238.38051662632182
6300,238.1065326793222
6200,237.83254873232258
6100,237.55856478532297
6000,237.28458083832334
5900,237.01059689132373
5800,236.73661294432412
5700,236.4626289973245
5600,237.39989603378905
5500,238.500913203209
5400,239.6019303726289
5300,240.70294754204883
5200,241.80396471146878
5100,242.9049818808887
5000,244.00599905030865
4900,244.41356931448897
4800,244.3699412321628
4700,244.32631314983666
4600,244.2826850675105
4500,244.23905698518436
4400,244.1954289028582
4300,244.15180082053206
4200,244.3090308370044
4100,244.66687563537783
4000,245.02472043375127
3900,245.3825652321247
3800,245.74041003049814
3700,246.09825482887157
3600,246.456099627245
3500,246.98461329957763
3400,247.83520287841057
3300,248.6857924572435
3200,249.53638203607645
3100,250.38697161490938
3000,251.2375611937423
2900,252.08815077257523
2800,252.93874035140817
2700,253.7893299302411
2600,254.63991950907405
2500,255.490509087907
2400,256.3410986667399
2300,257.1916882455729
2200,257.91018071808304
2100,257.7600346429541
2000,257.6098885678252
1900,257.4597424926963
1800,257.3095964175674
1700,257.15945034243845
1600,257.0093042673096
1500,256.85915819218064
1400,257.90702190938805
1300,259.97790522454625
1200,262.0487885397044
1100,263.56318728771606
1000,264.4812777142467
900,264.2227155170079
800,263.47722955073647
700,262.73174358446505
600,261.9862576181937
500,261.2407716519223
400,260.7255847255371
300,262.00673031026264
200,263.28787589498813
100,264.5690214797136
0,265.8501670644392
